id,ans
894,5
895,4
896,1
897,1
898,5
899,0
900,5
901,5
902,5
903,2
904,5
905,0
906,2
907,4
908,4
909,1
910,5
911,3
912,4
913,5
914,1
915,5
916,1
917,3
918,4
919,0
920,2
921,5
922,5
923,4
924,2
925,4
926,4
927,4
928,2
929,1
930,4
931,1
932,3
933,0
934,0
935,0
936,0
937,4
938,0
939,0
940,0
941,5
942,5
943,3
944,4
945,0
946,0
947,4
948,5
949,2
950,0
951,0
952,5
953,4
954,2
955,2
956,4
957,4
958,1
959,1
960,4
961,1
962,2
963,1
964,1
965,3
966,4
967,2
968,3
969,4
970,0
971,5
972,0
973,0
974,5
975,1
976,0
977,1
978,2
979,4
980,4
981,3
982,0
983,5
984,0
985,3
986,0
987,0
988,5
989,0
990,0
991,1
992,4
993,0
994,2
995,4
996,0
997,0
998,3
999,1
1000,3
1001,2
1002,4
1003,4
1004,3
1005,0
1006,0
1007,2
1008,0
1009,2
1010,4
1011,0
1012,1
1013,0
1014,5
1015,3
1016,2
1017,0
1018,2
1019,0
1020,3
1021,5
1022,1
1023,0
1024,5
1025,0
1026,2
1027,0
1028,5
1029,5
1030,1
1031,1
1032,2
1033,0
1034,2
1035,0
1036,5
1037,4
1038,4
1039,4
1040,0
1041,5
1042,0
1043,0
1044,3
1045,5
1046,2
1047,4
1048,3
1049,4
1050,5
1051,3
1052,2
1053,5
1054,5
1055,5
1056,0
1057,1
1058,0
1059,0
1060,2
1061,2
1062,4
1063,4
1064,1
1065,3
1066,4
1067,0
1068,5
1069,1
1070,4
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,2
1080,0
1081,0
1082,4
1083,0
1084,0
1085,5
1086,2
1087,2
1088,2
1089,3
1090,3
1091,0
1092,3
1093,5
1094,5
1095,0
1096,3
1097,2
1098,2
1099,2
1100,2
1101,2
1102,4
1103,1
1104,1
1105,4
1106,5
1107,2
1108,2
1109,3
1110,2
1111,4
1112,0
1113,2
1114,2
1115,3
1116,4
1117,0
1118,0
1119,3
1120,2
1121,4
1122,4
1123,1
1124,4
1125,2
1126,2
1127,4
1128,4
1129,4
1130,0
1131,1
1132,3
1133,1
1134,2
1135,2
1136,4
1137,5
1138,5
1139,2
1140,0
1141,3
1142,2
1143,5
1144,3
1145,1
1146,1
1147,5
1148,1
1149,0
1150,1
1151,3
1152,4
1153,0
1154,2
1155,5
1156,2
1157,3
1158,0
1159,1
1160,5
1161,0
1162,1
1163,3
1164,3
1165,4
1166,5
1167,3
1168,2
1169,5
1170,1
1171,1
1172,4
1173,5
1174,1
1175,5
1176,0
1177,5
1178,4
1179,0
1180,2
1181,0
1182,5
1183,2
1184,4
1185,3
1186,0
1187,0
1188,4
1189,1
1190,0
1191,2
1192,1
1193,3
1194,2
1195,5
1196,3
1197,0
1198,2
1199,4
1200,3
1201,3
1202,3
1203,2
1204,3
1205,2
1206,5
1207,5
1208,2
1209,4
1210,4
1211,5
1212,3
1213,5
1214,2
1215,2
1216,0
1217,5
1218,2
1219,3
1220,5
1221,0
1222,0
1223,0
1224,1
1225,1
1226,3
1227,3
1228,5
1229,0
1230,3
1231,0
1232,0
1233,4
1234,5
1235,0
1236,5
1237,2
1238,0
1239,3
1240,3
1241,0
1242,1
1243,2
1244,5
1245,2
1246,5
1247,2
1248,2
1249,5
1250,5
1251,0
1252,0
1253,3
1254,0
1255,5
1256,0
1257,3
1258,0
1259,2
1260,4
1261,3
1262,2
1263,0
1264,5
1265,2
1266,3
1267,1
1268,0
1269,1
1270,2
1271,4
1272,3
1273,2
1274,1
1275,2
1276,0
1277,3
1278,3
1279,2
1280,0
1281,1
1282,2
1283,5
1284,5
1285,1
1286,4
1287,0
1288,5
1289,0
1290,0
1291,0
1292,1
1293,4
1294,4
1295,5
1296,0
1297,4
1298,1
1299,3
1300,3
1301,1
1302,4
1303,3
1304,5
1305,3
1306,5
1307,4
1308,3
1309,5
1310,3
1311,0
1312,4
1313,3
1314,2
1315,2
1316,4
1317,1
1318,1
1319,0
1320,2
1321,3
1322,5
1323,3
1324,3
1325,2
1326,3
1327,0
1328,4
1329,1
1330,4
1331,3
1332,0
1333,2
1334,1
1335,0
1336,4
1337,2
1338,2
1339,3
1340,3
1341,5
1342,4
1343,0
1344,2
1345,0
1346,0
1347,1
1348,1
1349,3
1350,4
1351,1
1352,4
1353,5
1354,5
1355,0
1356,5
1357,3
1358,4
1359,0
1360,4
1361,2
1362,5
1363,1
1364,2
1365,2
1366,0
1367,4
1368,0
1369,1
1370,0
1371,2
1372,5
1373,0
1374,3
1375,1
1376,2
1377,0
1378,2
1379,1
1380,2
1381,4
1382,4
1383,3
1384,1
1385,5
1386,0
1387,5
1388,3
1389,5
1390,3
1391,1
1392,3
1393,3
1394,4
1395,5
1396,3
1397,4
1398,2
1399,2
1400,4
1401,0
1402,5
1403,0
1404,4
1405,2
1406,4
1407,1
1408,5
1409,1
1410,4
1411,3
1412,2
1413,3
1414,1
1415,0
1416,0
1417,4
1418,2
1419,1
1420,0
1421,5
1422,5
1423,0
1424,5
1425,2
1426,4
1427,4
1428,3
1429,0
1430,1
1431,0
1432,3
1433,4
1434,3
1435,0
1436,5
1437,2
1438,5
1439,0
1440,2
1441,5
1442,1
1443,2
1444,3
1445,3
1446,0
1447,0
1448,5
1449,0
1450,4
1451,1
1452,5
1453,2
1454,0
1455,4
1456,4
1457,1
1458,2
1459,5
1460,5
1461,0
1462,4
1463,4
1464,2
1465,3
1466,1
1467,3
1468,4
1469,4
1470,5
1471,3
1472,0
1473,4
1474,2
1475,1
1476,0
1477,1
1478,0
1479,3
1480,1
1481,5
1482,2
1483,4
1484,1
1485,0
1486,2
1487,2
1488,1
1489,5
1490,0
1491,3
1492,5
1493,4
1494,1
1495,1
1496,4
1497,4
1498,3
1499,0
1500,0
1501,5
1502,0
1503,0
1504,5
1505,1
1506,3
1507,0
1508,4
1509,3
1510,3
1511,5
1512,4
1513,3
1514,1
1515,1
1516,1
1517,1
1518,3
1519,5
1520,1
1521,0
1522,2
1523,3
1524,1
1525,4
1526,2
1527,2
1528,2
1529,3
1530,3
1531,0
1532,4
1533,5
1534,3
1535,2
1536,5
1537,4
1538,5
1539,3
1540,1
1541,1
1542,2
1543,5
1544,1
1545,0
1546,0
1547,5
1548,2
1549,4
1550,3
1551,2
1552,5
1553,4
1554,0
1555,5
1556,1
1557,0
1558,4
1559,1
1560,0
1561,4
1562,4
1563,4
1564,5
1565,3
1566,2
1567,3
1568,5
1569,5
1570,2
1571,4
1572,0
1573,5
1574,1
1575,0
1576,3
1577,3
1578,4
1579,3
1580,0
1581,0
1582,0
1583,3
1584,5
1585,1
1586,4
1587,4
1588,5
1589,0
1590,3
1591,1
1592,2
1593,3
1594,4
1595,4
1596,1
1597,2
1598,3
1599,4
1600,1
1601,0
1602,1
1603,5
1604,3
1605,0
1606,3
1607,3
1608,4
1609,4
1610,3
1611,5
1612,1
1613,5
1614,0
1615,2
1616,2
1617,0
1618,2
1619,2
1620,1
1621,5
1622,0
1623,0
1624,4
1625,0
1626,0
1627,0
1628,1
1629,0
1630,2
1631,5
1632,5
1633,5
1634,0
1635,0
1636,5
1637,0
1638,2
1639,3
1640,2
1641,4
1642,2
1643,5
1644,3
1645,1
1646,4
1647,3
1648,0
1649,0
1650,5
1651,1
1652,1
1653,4
1654,1
1655,2
1656,1
1657,5
1658,3
1659,4
1660,0
1661,1
1662,2
1663,4
1664,4
1665,1
1666,2
1667,0
1668,4
1669,1
1670,5
1671,2
1672,0
1673,5
1674,5
1675,3
1676,1
1677,0
1678,3
1679,0
1680,0
1681,2
1682,4
1683,3
1684,3
1685,2
1686,0
1687,2
1688,4
1689,4
1690,4
1691,0
1692,2
1693,1
1694,2
1695,0
1696,3
1697,0
1698,5
1699,1
1700,0
1701,3
1702,0
1703,3
1704,4
1705,0
1706,2
1707,1
1708,2
1709,3
1710,1
1711,1
1712,2
1713,4
1714,4
1715,1
1716,5
1717,4
1718,3
1719,1
1720,1
1721,4
1722,4
1723,4
1724,1
1725,4
1726,1
1727,3
1728,4
1729,3
1730,1
1731,5
1732,0
1733,5
1734,3
1735,1
1736,5
1737,0
1738,1
1739,4
1740,4
1741,1
1742,0
1743,1
1744,1
1745,3
1746,4
1747,1
1748,4
1749,1
1750,4
1751,2
1752,3
1753,4
1754,2
1755,0
1756,0
1757,2
1758,3
1759,4
1760,3
1761,0
1762,1
1763,1
1764,1
1765,0
1766,1
1767,0
1768,2
1769,4
1770,5
1771,2
1772,2
1773,4
1774,4
1775,5
1776,2
1777,4
1778,2
1779,1
1780,3
1781,5
1782,5
1783,3
1784,1
1785,3
1786,5
1787,3
1788,1
1789,1
1790,1
1791,3
1792,2
1793,2
1794,1
1795,2
1796,1
1797,4
1798,0
1799,5
1800,1
1801,1
1802,4
1803,0
1804,2
1805,5
1806,5
1807,0
1808,2
1809,1
1810,3
1811,0
1812,0
1813,5
1814,1
1815,4
1816,0
1817,3
1818,0
1819,3
1820,3
1821,2
1822,4
1823,5
1824,5
1825,3
1826,1
1827,1
1828,3
1829,3
1830,2
1831,0
1832,0
1833,2
1834,0
1835,3
1836,5
1837,0
1838,3
1839,3
1840,5
1841,0
1842,1
1843,5
1844,2
1845,3
1846,1
1847,3
1848,1
1849,3
1850,3
1851,1
1852,5
1853,2
1854,1
1855,0
1856,0
1857,2
1858,5
1859,1
1860,5
1861,2
1862,1
1863,5
1864,4
1865,0
1866,4
1867,3
1868,5
1869,3
1870,0
1871,4
1872,3
1873,5
1874,4
1875,1
1876,0
1877,5
1878,3
1879,1
1880,5
1881,5
1882,2
1883,3
1884,0
1885,4
1886,3
1887,5
1888,2
1889,1
1890,2
1891,0
1892,3
1893,4
1894,5
1895,1
1896,3
1897,2
1898,5
1899,2
1900,1
1901,5
1902,1
1903,2
1904,4
1905,5
1906,2
1907,3
1908,1
1909,3
1910,3
1911,3
1912,2
1913,3
1914,5
1915,3
1916,4
1917,2
1918,4
1919,1
1920,3
1921,3
1922,2
1923,0
1924,5
1925,5
1926,2
1927,4
1928,5
1929,2
1930,2
1931,5
1932,1
1933,5
1934,1
1935,1
1936,2
1937,0
1938,3
1939,0
1940,5
1941,1
1942,3
1943,5
1944,2
1945,4
1946,5
1947,2
1948,0
1949,3
1950,5
1951,1
1952,3
1953,5
1954,4
1955,5
1956,0
1957,1
1958,0
1959,3
1960,5
1961,1
1962,4
1963,0
1964,5
1965,2
1966,5
1967,1
1968,3
1969,5
1970,3
1971,2
1972,0
1973,2
1974,1
1975,2
1976,2
1977,5
1978,2
1979,4
1980,2
1981,0
1982,4
1983,5
1984,3
1985,4
1986,1
1987,0
1988,1
1989,0
1990,3
1991,5
1992,1
1993,2
1994,3
1995,4
1996,1
1997,0
1998,5
1999,2
2000,3
2001,3
2002,3
2003,5
2004,3
2005,3
2006,0
2007,5
2008,1
2009,3
2010,0
2011,2
2012,0
2013,1
2014,5
2015,0
2016,3
2017,3
2018,5
2019,5
2020,4
2021,4
2022,2
2023,4
2024,5
2025,4
2026,0
2027,2
2028,3
2029,0
2030,5
2031,0
2032,4
2033,2
2034,1
2035,0
2036,0
2037,3
2038,1
2039,3
2040,3
2041,5
2042,2
2043,3
2044,4
2045,5
2046,3
2047,4
2048,3
2049,1
2050,2
2051,5
2052,0
2053,2
2054,3
2055,1
2056,5
2057,2
2058,0
2059,3
2060,5
2061,1
2062,2
2063,1
2064,1
2065,0
2066,0
2067,3
2068,2
2069,2
2070,0
2071,2
2072,2
2073,1
2074,0
2075,0
2076,0
2077,0
2078,5
2079,0
2080,0
2081,1
2082,2
2083,3
2084,3
2085,0
2086,1
2087,3
2088,4
2089,5
2090,4
2091,0
2092,4
2093,3
2094,1
2095,0
2096,5
2097,4
2098,3
2099,1
2100,4
2101,4
2102,0
2103,1
2104,2
2105,2
2106,3
2107,4
2108,1
2109,3
2110,1
2111,1
2112,3
2113,3
2114,4
2115,0
2116,3
2117,4
2118,4
2119,1
2120,5
2121,1
2122,2
2123,5
2124,3
2125,2
2126,0
2127,0
2128,2
2129,4
2130,1
2131,0
2132,5
2133,2
2134,5
2135,5
2136,1
2137,1
2138,1
2139,5
2140,4
2141,4
2142,1
2143,3
2144,3
2145,4
2146,5
2147,0
2148,1
2149,2
2150,2
2151,0
2152,1
2153,4
2154,3
2155,0
2156,4
2157,3
2158,5
2159,1
2160,1
2161,2
2162,2
2163,0
2164,0
2165,5
2166,1
2167,5
2168,0
2169,4
2170,0
2171,4
2172,5
2173,3
2174,4
2175,2
2176,1
2177,3
2178,2
2179,3
2180,2
2181,3
2182,1
2183,4
2184,2
2185,5
2186,2
2187,4
2188,0
2189,4
2190,1
2191,2
2192,0
2193,1
2194,3
2195,1
2196,5
2197,0
2198,2
2199,3
2200,5
2201,5
2202,5
2203,1
2204,0
2205,3
2206,3
2207,2
2208,2
2209,3
2210,4
2211,0
2212,2
2213,1
2214,4
2215,2
2216,4
2217,2
2218,4
2219,3
2220,0
2221,0
2222,4
2223,0
2224,5
2225,0
2226,0
2227,1
2228,3
2229,0
2230,4
2231,0
2232,0
2233,5
2234,1
2235,3
2236,2
2237,2
2238,2
2239,5
2240,0
2241,3
2242,0
2243,5
2244,1
2245,3
2246,2
2247,2
2248,1
2249,2
2250,4
2251,3
2252,0
2253,2
2254,0
2255,2
2256,3
2257,5
2258,2
2259,2
2260,2
2261,2
2262,2
2263,0
2264,5
2265,5
2266,4
2267,0
2268,0
2269,5
2270,3
2271,0
2272,3
2273,4
2274,0
2275,4
2276,2
2277,0
2278,0
2279,1
2280,0
2281,0
2282,1
2283,1
2284,2
2285,0
2286,5
2287,3
2288,0
2289,3
2290,0
2291,0
2292,1
2293,2
2294,0
2295,5
2296,3
2297,5
2298,4
2299,2
2300,5
2301,0
2302,2
2303,4
2304,2
2305,1
2306,1
2307,5
2308,2
2309,1
2310,5
2311,4
2312,2
2313,1
2314,0
2315,0
2316,2
2317,4
2318,1
2319,0
2320,3
2321,3
2322,2
2323,2
2324,2
2325,1
2326,3
2327,2
2328,5
2329,1
2330,1
2331,5
2332,3
2333,3
2334,0
2335,1
2336,3
2337,2
2338,5
2339,5
2340,3
2341,3
2342,3
2343,1
2344,3
2345,3
2346,1
2347,0
2348,4
2349,2
2350,2
2351,2
2352,0
2353,4
2354,5
2355,4
2356,5
2357,5
2358,5
2359,2
2360,2
2361,2
2362,4
2363,0
2364,0
2365,1
2366,2
2367,2
2368,1
2369,0
2370,1
2371,4
2372,3
2373,4
2374,5
2375,1
2376,2
2377,0
2378,3
2379,4
2380,2
2381,0
2382,0
2383,2
2384,3
2385,3
2386,3
2387,4
2388,1
2389,0
2390,0
2391,0
2392,4
2393,0
2394,4
2395,5
2396,5
2397,5
2398,5
2399,0
2400,4
2401,0
2402,5
2403,2
2404,2
2405,3
2406,1
2407,2
2408,5
2409,2
2410,1
2411,0
2412,1
2413,0
2414,0
2415,0
2416,4
2417,0
2418,2
2419,3
2420,4
2421,1
2422,1
2423,2
2424,3
2425,0
2426,1
2427,4
2428,0
2429,0
2430,4
2431,2
2432,3
2433,3
2434,1
2435,4
2436,5
2437,1
2438,1
2439,4
2440,2
2441,4
2442,0
2443,0
2444,0
2445,0
2446,0
2447,2
2448,5
2449,0
2450,3
2451,4
2452,3
2453,1
2454,0
2455,4
2456,5
2457,1
2458,5
2459,2
2460,5
2461,0
2462,1
2463,1
2464,4
2465,5
2466,4
2467,2
2468,1
2469,5
2470,5
2471,4
2472,5
2473,2
2474,2
2475,0
2476,1
2477,2
2478,5
2479,0
2480,4
2481,2
2482,1
2483,5
2484,2
2485,1
2486,3
2487,3
2488,0
2489,1
2490,1
2491,5
2492,2
2493,3
2494,3
2495,0
2496,0
2497,5
2498,5
2499,0
2500,3
2501,5
2502,5
2503,0
2504,0
2505,4
2506,1
2507,2
2508,4
2509,5
2510,3
2511,5
2512,5
2513,5
2514,1
2515,1
2516,1
2517,2
2518,1
2519,1
2520,5
2521,3
2522,1
2523,2
2524,2
2525,3
2526,1
2527,1
2528,3
2529,5
2530,1
2531,3
2532,5
2533,0
2534,2
2535,4
2536,3
2537,1
2538,1
2539,4
2540,2
2541,3
2542,0
2543,3
2544,1
2545,4
2546,0
2547,3
2548,0
2549,5
2550,1
2551,0
2552,2
2553,0
2554,5
2555,0
2556,4
2557,5
2558,5
2559,1
2560,0
2561,3
2562,0
2563,5
2564,0
2565,2
2566,4
2567,0
2568,5
2569,0
2570,0
2571,3
2572,0
2573,5
2574,5
2575,3
2576,2
2577,4
2578,4
2579,5
2580,0
2581,4
2582,3
2583,4
2584,3
2585,4
2586,2
2587,3
2588,0
2589,0
2590,1
2591,4
2592,3
2593,5
2594,1
2595,2
2596,2
2597,4
2598,0
2599,3
2600,0
2601,3
2602,3
2603,1
2604,1
2605,5
2606,3
2607,0
2608,5
2609,3
2610,0
2611,1
2612,1
2613,3
2614,5
2615,4
2616,2
2617,4
2618,3
2619,1
2620,0
2621,2
2622,4
2623,2
2624,0
2625,0
2626,2
2627,0
2628,4
2629,5
2630,3
2631,1
2632,3
2633,2
2634,1
2635,2
2636,0
2637,4
2638,3
2639,5
2640,0
2641,0
2642,4
2643,5
2644,0
2645,3
2646,1
2647,4
2648,2
2649,0
2650,2
2651,0
2652,2
2653,1
2654,3
2655,5
2656,0
2657,2
2658,5
2659,3
2660,2
2661,5
2662,1
2663,3
2664,3
2665,0
2666,0
2667,1
2668,0
2669,0
2670,3
2671,5
2672,2
2673,2
2674,5
2675,1
2676,4
2677,4
2678,3
2679,3
2680,3
2681,1
2682,1
2683,0
2684,0
2685,1
2686,2
2687,0
2688,3
2689,3
2690,3
2691,5
2692,0
2693,2
2694,3
2695,2
2696,3
2697,0
2698,1
2699,1
2700,3
2701,2
2702,5
2703,2
2704,1
2705,4
2706,1
2707,2
2708,2
2709,3
2710,1
2711,2
2712,0
2713,2
2714,2
2715,1
2716,0
2717,3
2718,2
2719,3
2720,0
2721,1
2722,2
2723,0
2724,5
2725,5
2726,4
2727,5
2728,4
2729,1
2730,5
2731,0
2732,4
2733,4
2734,4
2735,0
2736,2
2737,1
2738,4
2739,3
2740,0
2741,2
2742,2
2743,1
2744,5
2745,2
2746,0
2747,2
2748,2
2749,3
2750,0
2751,0
2752,1
2753,1
2754,2
2755,4
2756,1
2757,3
2758,2
2759,5
2760,1
2761,2
2762,5
2763,0
2764,5
2765,3
2766,5
2767,4
2768,5
2769,5
2770,2
2771,2
2772,2
2773,5
2774,5
2775,1
2776,1
2777,2
2778,0
2779,0
2780,2
2781,0
2782,2
2783,1
2784,1
2785,1
2786,0
2787,0
2788,5
2789,0
2790,0
2791,2
2792,1
2793,3
2794,1
2795,3
2796,0
2797,0
2798,4
2799,1
2800,3
2801,0
2802,1
2803,0
2804,1
2805,3
2806,3
2807,0
2808,0
2809,0
2810,2
2811,3
2812,4
2813,2
2814,3
2815,4
2816,0
2817,2
2818,1
2819,1
2820,1
2821,0
2822,2
2823,0
2824,5
2825,2
2826,2
2827,0
2828,0
2829,2
2830,1
2831,4
2832,2
2833,0
2834,1
2835,4
2836,3
2837,3
2838,1
2839,5
2840,4
2841,0
2842,5
2843,5
2844,5
2845,2
2846,3
2847,4
2848,3
2849,2
2850,3
2851,0
2852,0
2853,2
2854,4
2855,3
2856,2
2857,0
2858,1
2859,2
2860,2
2861,0
2862,0
2863,1
2864,0
2865,4
2866,0
2867,5
2868,5
2869,4
2870,1
2871,2
2872,5
2873,0
2874,1
2875,4
2876,0
2877,5
2878,0
2879,0
2880,5
2881,2
2882,0
2883,2
2884,0
2885,1
2886,1
2887,0
2888,2
2889,2
2890,3
2891,3
2892,4
2893,3
2894,3
2895,2
2896,3
2897,4
2898,2
2899,2
2900,1
2901,3
2902,5
2903,5
2904,1
2905,0
2906,1
2907,5
2908,4
2909,0
2910,4
2911,1
2912,5
2913,4
2914,4
2915,0
2916,3
2917,4
2918,3
2919,4
2920,3
2921,0
2922,2
2923,4
2924,0
2925,1
2926,0
2927,4
2928,0
2929,4
2930,1
2931,3
2932,1
2933,1
2934,5
2935,5
2936,3
2937,0
2938,5
2939,1
2940,3
2941,1
2942,4
2943,4
2944,0
2945,3
2946,2
2947,3
2948,5
2949,0
2950,3
2951,0
2952,0
2953,0
2954,1
2955,2
2956,0
2957,0
2958,0
2959,2
2960,3
2961,0
2962,2
2963,1
2964,1
2965,1
2966,3
2967,3
2968,2
2969,2
2970,2
2971,0
2972,4
2973,5
2974,2
2975,2
2976,1
2977,5
2978,5
2979,5
2980,0
2981,4
2982,1
2983,2
2984,2
2985,3
2986,0
2987,2
2988,0
2989,5
2990,0
2991,2
2992,0
2993,1
2994,3
2995,5
2996,1
2997,4
