id,ans
534,0
535,3
536,3
537,3
538,4
539,0
540,0
541,0
542,1
543,2
544,0
545,3
546,2
547,4
548,3
549,4
550,5
551,4
552,5
553,0
554,5
555,1
556,4
557,0
558,3
559,5
560,2
561,3
562,0
563,2
564,3
565,1
566,5
567,5
568,3
569,5
570,0
571,5
572,4
573,0
574,4
575,1
576,0
577,0
578,1
579,3
580,3
581,3
582,1
583,0
584,0
585,0
586,0
587,0
588,5
589,2
590,4
591,1
592,0
593,0
594,4
595,5
596,0
597,1
598,4
599,0
600,3
601,5
602,2
603,5
604,1
605,2
606,2
607,0
608,1
609,1
610,4
611,3
612,4
613,0
614,2
615,0
616,4
617,1
618,4
619,0
620,2
621,4
622,5
623,3
624,3
625,5
626,5
627,5
628,1
629,2
630,3
631,2
632,5
633,2
634,0
635,3
636,0
637,0
638,1
639,0
640,2
641,3
642,1
643,3
644,5
645,0
646,2
647,4
648,4
649,5
650,2
651,3
652,0
653,4
654,0
655,1
656,2
657,0
658,5
659,0
660,1
661,0
662,1
663,3
664,0
665,4
666,3
667,2
668,2
669,3
670,3
671,2
672,2
673,1
674,0
675,4
676,2
677,5
678,1
679,4
680,3
681,3
682,0
683,3
684,5
685,2
686,1
687,0
688,5
689,4
690,0
691,4
692,2
693,4
694,5
695,0
696,3
697,1
698,0
699,0
700,1
701,2
702,0
703,0
704,5
705,3
706,0
707,4
708,3
709,4
710,3
711,3
712,1
713,5
714,3
715,4
716,0
717,1
718,2
719,4
720,4
721,1
722,5
723,5
724,5
725,0
726,2
727,5
728,1
729,0
730,5
731,0
732,4
733,3
734,4
735,2
736,0
737,5
738,5
739,3
740,0
741,0
742,1
743,2
744,2
745,2
746,4
747,1
748,2
749,3
750,4
751,1
752,0
753,4
754,0
755,4
756,4
757,5
758,0
759,5
760,0
761,4
762,0
763,0
764,2
765,0
766,0
767,0
768,1
769,3
770,0
771,1
772,3
773,4
774,3
775,1
776,2
777,2
778,2
779,5
780,3
781,3
782,3
783,3
784,0
785,1
786,4
787,1
788,5
789,2
790,0
791,3
792,1
793,5
794,4
795,2
796,1
797,1
798,3
799,3
800,2
801,2
802,3
803,2
804,1
805,0
806,2
807,2
808,0
809,0
810,2
811,1
812,3
813,0
814,2
815,4
816,3
817,4
818,5
819,1
820,2
821,5
822,1
823,5
824,3
825,0
826,4
827,2
828,1
829,5
830,1
831,5
832,1
833,3
834,2
835,5
836,3
837,2
838,4
839,0
840,2
841,1
842,3
843,2
844,1
845,5
846,1
847,4
848,4
849,1
850,5
851,3
852,3
853,0
854,3
855,0
856,4
857,1
858,4
859,4
860,5
861,0
862,1
863,2
864,2
865,0
866,4
867,4
868,2
869,3
870,0
871,3
872,3
873,0
874,5
875,0
876,3
877,0
878,5
879,0
880,1
881,0
882,2
883,3
884,3
885,5
886,2
887,1
888,5
889,3
890,4
891,3
892,2
893,0
894,5
895,4
896,1
897,1
898,5
899,4
900,1
901,0
902,3
903,2
904,5
905,5
906,2
907,5
908,4
909,1
910,0
911,0
912,4
913,5
914,1
915,5
916,4
917,3
918,4
919,2
920,2
921,2
922,2
923,4
924,2
925,3
926,4
927,4
928,2
929,0
930,4
931,0
932,3
933,0
934,0
935,0
936,0
937,5
938,0
939,4
940,0
941,5
942,5
943,5
944,4
945,0
946,0
947,4
948,5
949,0
950,0
951,0
952,5
953,4
954,2
955,2
956,4
957,4
958,1
959,1
960,4
961,5
962,2
963,2
964,1
965,3
966,4
967,2
968,2
969,1
970,0
971,3
972,0
973,0
974,0
975,1
976,0
977,5
978,2
979,4
980,4
981,3
982,0
983,3
984,0
985,3
986,0
987,0
988,2
989,0
990,0
991,1
992,4
993,0
994,2
995,4
996,1
997,0
998,3
999,1
1000,1
1001,2
1002,4
1003,4
1004,3
1005,0
1006,0
1007,2
1008,0
1009,2
1010,1
1011,0
1012,1
1013,0
1014,5
1015,3
1016,2
1017,0
1018,2
1019,0
1020,0
1021,3
1022,1
1023,0
1024,0
1025,0
1026,2
1027,0
1028,5
1029,5
1030,1
1031,1
1032,2
1033,0
1034,1
1035,0
1036,4
1037,4
1038,2
1039,4
1040,0
1041,1
1042,0
1043,0
1044,5
1045,5
1046,2
1047,1
1048,3
1049,4
1050,5
1051,1
1052,2
1053,2
1054,5
1055,1
1056,0
1057,1
1058,0
1059,2
1060,0
1061,3
1062,4
1063,4
1064,1
1065,3
1066,4
1067,0
1068,5
1069,4
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,2
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,4
1087,2
1088,2
1089,3
1090,3
1091,5
1092,3
1093,5
1094,5
1095,0
1096,3
1097,2
1098,2
1099,2
1100,2
1101,2
1102,4
1103,3
1104,1
1105,4
1106,5
1107,2
1108,2
1109,3
1110,2
1111,4
1112,0
1113,3
1114,2
1115,3
1116,4
1117,0
1118,0
1119,3
1120,2
1121,4
1122,4
1123,0
1124,3
1125,2
1126,2
1127,1
1128,4
1129,1
1130,0
1131,1
1132,3
1133,1
1134,2
1135,3
1136,1
1137,0
1138,5
1139,0
1140,0
1141,3
1142,2
1143,5
1144,4
1145,1
1146,5
1147,5
1148,1
1149,0
1150,1
1151,3
1152,4
1153,0
1154,2
1155,5
1156,2
1157,3
1158,0
1159,1
1160,5
1161,0
1162,2
1163,1
1164,3
1165,4
1166,4
1167,3
1168,2
1169,5
1170,1
1171,1
1172,4
1173,5
1174,1
1175,5
1176,0
1177,5
1178,4
1179,0
1180,2
1181,0
1182,5
1183,2
1184,4
1185,0
1186,0
1187,0
1188,4
1189,1
1190,0
1191,2
1192,1
1193,3
1194,2
1195,5
1196,2
1197,0
1198,2
1199,0
1200,3
1201,3
1202,0
1203,2
1204,3
1205,2
1206,5
1207,1
1208,2
1209,4
1210,4
1211,5
1212,0
1213,5
1214,2
1215,1
1216,0
1217,5
1218,4
1219,2
1220,5
1221,0
1222,0
1223,0
1224,2
1225,1
1226,0
1227,3
1228,4
1229,0
1230,4
1231,0
1232,0
1233,4
1234,0
1235,3
1236,5
1237,2
1238,0
1239,0
1240,2
1241,0
1242,1
1243,1
1244,1
1245,2
1246,5
1247,2
1248,2
1249,5
1250,5
1251,0
1252,1
1253,4
1254,0
1255,4
1256,0
1257,3
1258,0
1259,2
1260,4
1261,3
1262,4
1263,0
1264,5
1265,2
1266,3
1267,1
1268,0
1269,1
1270,3
1271,4
1272,3
1273,2
1274,1
1275,2
1276,0
1277,3
1278,3
1279,2
1280,0
1281,1
1282,2
1283,5
1284,4
1285,1
1286,4
1287,0
1288,5
1289,0
1290,0
1291,0
1292,1
1293,4
1294,4
1295,3
1296,0
1297,1
1298,1
1299,3
1300,3
1301,1
1302,4
1303,0
1304,5
1305,3
1306,5
1307,4
1308,3
1309,0
1310,1
1311,1
1312,4
1313,3
1314,2
1315,2
1316,4
1317,1
1318,0
1319,0
1320,2
1321,3
1322,5
1323,0
1324,3
1325,2
1326,3
1327,0
1328,4
1329,1
1330,5
1331,0
1332,0
1333,2
1334,1
1335,0
1336,3
1337,2
1338,2
1339,2
1340,4
1341,5
1342,4
1343,0
1344,2
1345,0
1346,0
1347,0
1348,1
1349,5
1350,4
1351,1
1352,4
1353,5
1354,5
1355,0
1356,5
1357,3
1358,4
1359,0
1360,4
1361,2
1362,4
1363,0
1364,2
1365,2
1366,0
1367,4
1368,0
1369,0
1370,0
1371,5
1372,5
1373,0
1374,5
1375,1
1376,2
1377,0
1378,2
1379,1
1380,5
1381,4
1382,1
1383,5
1384,1
1385,5
1386,0
1387,5
1388,3
1389,5
1390,3
1391,1
1392,3
1393,3
1394,3
1395,5
1396,3
1397,5
1398,4
1399,4
1400,4
1401,0
1402,5
1403,0
1404,4
1405,2
1406,0
1407,1
1408,4
1409,4
1410,4
1411,3
1412,2
1413,3
1414,1
1415,0
1416,0
1417,4
1418,2
1419,1
1420,3
1421,5
1422,5
1423,3
1424,5
1425,4
1426,4
1427,2
1428,0
1429,0
1430,1
1431,0
1432,3
1433,1
1434,5
1435,0
1436,5
1437,2
1438,5
1439,0
1440,1
1441,5
1442,1
1443,2
1444,3
1445,3
1446,0
1447,0
1448,5
1449,0
1450,4
1451,1
1452,5
1453,5
1454,5
1455,0
1456,4
1457,1
1458,2
1459,0
1460,5
1461,3
1462,2
1463,4
1464,2
1465,3
1466,1
1467,3
1468,4
1469,1
1470,5
1471,1
1472,0
1473,2
1474,2
1475,0
1476,5
1477,1
1478,0
1479,3
1480,2
1481,5
1482,2
1483,4
1484,1
1485,0
1486,1
1487,2
1488,1
1489,0
1490,0
1491,3
1492,5
1493,4
1494,1
1495,1
1496,0
1497,4
1498,5
1499,0
1500,0
1501,5
1502,0
1503,0
1504,5
1505,1
1506,3
1507,0
1508,2
1509,3
1510,0
1511,3
1512,4
1513,3
1514,1
1515,1
1516,1
1517,1
1518,4
1519,5
1520,1
1521,0
1522,2
1523,3
1524,1
1525,4
1526,2
1527,0
1528,2
1529,3
1530,3
1531,0
1532,4
1533,5
1534,0
1535,2
1536,2
1537,4
1538,0
1539,3
1540,1
1541,1
1542,2
1543,0
1544,4
1545,0
1546,0
1547,5
1548,3
1549,4
1550,3
1551,2
1552,3
1553,3
1554,0
1555,5
1556,1
1557,0
1558,4
1559,1
1560,0
1561,4
1562,3
1563,4
1564,3
1565,3
1566,2
1567,3
1568,5
1569,5
1570,2
1571,1
1572,0
1573,5
1574,1
1575,2
1576,3
1577,3
1578,4
1579,3
1580,0
1581,0
1582,0
1583,3
1584,5
1585,1
1586,4
1587,4
1588,5
1589,0
1590,3
1591,1
1592,2
1593,3
1594,4
1595,5
1596,1
1597,0
1598,3
1599,4
1600,1
1601,0
1602,1
1603,5
1604,2
1605,0
1606,3
1607,3
1608,4
1609,4
1610,3
1611,5
1612,1
1613,5
1614,0
1615,2
1616,2
1617,0
1618,2
1619,2
1620,1
1621,5
1622,0
1623,0
1624,1
1625,0
1626,0
1627,0
1628,1
1629,0
1630,2
1631,1
1632,5
1633,3
1634,0
1635,0
1636,5
1637,0
1638,0
1639,3
1640,2
1641,4
1642,2
1643,5
1644,0
1645,1
1646,2
1647,3
1648,0
1649,0
1650,4
1651,5
1652,1
1653,4
1654,1
1655,2
1656,1
1657,5
1658,3
1659,4
1660,5
1661,1
1662,2
1663,3
1664,4
1665,1
1666,2
1667,0
1668,4
1669,1
1670,5
1671,2
1672,0
1673,5
1674,5
1675,5
1676,1
1677,0
1678,3
1679,0
1680,0
1681,2
1682,2
1683,3
1684,1
1685,4
1686,5
1687,2
1688,4
1689,4
1690,4
1691,0
1692,2
1693,1
1694,2
1695,0
1696,3
1697,0
1698,5
1699,0
1700,0
1701,3
1702,0
1703,3
1704,4
1705,0
1706,2
1707,1
1708,2
1709,3
1710,1
1711,1
1712,2
1713,4
1714,3
1715,1
1716,5
1717,4
1718,4
1719,1
1720,5
1721,4
1722,2
1723,4
1724,1
1725,4
1726,0
1727,3
1728,4
1729,3
1730,1
1731,5
1732,0
1733,5
1734,3
1735,1
1736,4
1737,0
1738,5
1739,0
1740,4
1741,1
1742,0
1743,1
1744,1
1745,3
1746,4
1747,1
1748,4
1749,5
1750,1
1751,2
1752,1
1753,4
1754,4
1755,0
1756,0
1757,4
1758,3
1759,4
1760,4
1761,0
1762,1
1763,1
1764,1
1765,0
1766,3
1767,0
1768,2
1769,4
1770,0
1771,2
1772,2
1773,5
1774,4
1775,3
1776,2
1777,4
1778,3
1779,1
1780,3
1781,1
1782,5
1783,3
1784,1
1785,3
1786,5
1787,3
1788,1
1789,1
1790,1
1791,3
1792,2
1793,2
1794,1
1795,2
1796,4
1797,4
1798,0
1799,1
1800,1
1801,1
1802,4
1803,0
1804,2
1805,5
1806,5
1807,0
1808,2
1809,1
1810,3
1811,3
1812,0
1813,5
1814,1
1815,4
1816,0
1817,3
1818,0
1819,3
1820,3
1821,2
1822,4
1823,5
1824,5
1825,3
1826,1
1827,3
1828,3
1829,3
1830,2
1831,2
1832,0
1833,2
1834,0
1835,3
1836,5
1837,0
1838,0
1839,3
1840,2
1841,0
1842,1
1843,5
1844,2
1845,3
1846,0
1847,3
1848,1
1849,3
1850,3
1851,1
1852,3
1853,2
1854,1
1855,0
1856,0
1857,2
1858,5
1859,0
1860,5
1861,2
1862,1
1863,5
1864,4
1865,3
1866,3
1867,3
1868,5
1869,3
1870,0
1871,4
1872,3
1873,5
1874,4
1875,1
1876,0
1877,4
1878,3
1879,1
1880,5
1881,5
1882,2
1883,3
1884,0
1885,4
1886,3
1887,5
1888,2
1889,1
1890,2
1891,0
1892,1
1893,4
1894,3
1895,1
1896,5
1897,0
1898,5
1899,2
1900,1
1901,5
1902,1
1903,2
1904,4
1905,5
1906,2
1907,3
1908,1
1909,2
1910,3
1911,3
1912,2
1913,3
1914,0
1915,3
1916,2
1917,2
1918,4
1919,1
1920,3
1921,3
1922,2
1923,0
1924,4
1925,5
1926,2
1927,4
1928,5
1929,2
1930,2
1931,3
1932,1
1933,2
1934,3
1935,1
1936,1
1937,0
1938,3
1939,5
1940,5
1941,1
1942,3
1943,5
1944,2
1945,4
1946,5
1947,2
1948,1
1949,3
1950,5
1951,1
1952,2
1953,4
1954,4
1955,1
1956,0
1957,1
1958,2
1959,3
1960,5
1961,1
1962,4
1963,0
1964,5
1965,2
1966,5
1967,1
1968,3
1969,0
1970,2
1971,2
1972,0
1973,2
1974,2
1975,2
1976,2
1977,5
1978,2
1979,0
1980,2
1981,0
1982,4
1983,5
1984,3
1985,4
1986,1
1987,0
1988,1
1989,0
1990,3
1991,5
1992,1
1993,2
1994,3
1995,4
1996,1
1997,5
1998,1
1999,2
2000,3
2001,3
2002,3
2003,5
2004,3
2005,0
2006,0
2007,5
2008,0
2009,3
2010,0
2011,2
2012,0
2013,1
2014,5
2015,0
2016,3
2017,3
2018,5
2019,5
2020,4
2021,0
2022,2
2023,4
2024,5
2025,4
2026,0
2027,2
2028,0
2029,2
2030,5
2031,0
2032,4
2033,4
2034,1
2035,0
2036,0
2037,3
2038,1
2039,3
2040,0
2041,5
2042,2
2043,1
2044,4
2045,2
2046,3
2047,4
2048,3
2049,1
2050,2
2051,5
2052,0
2053,2
2054,3
2055,1
2056,5
2057,1
2058,0
2059,3
2060,0
2061,1
2062,1
2063,1
2064,1
2065,0
2066,0
2067,3
2068,2
2069,2
2070,0
2071,2
2072,1
2073,1
2074,0
2075,0
2076,0
2077,0
2078,5
2079,0
2080,0
2081,1
2082,2
2083,3
2084,4
2085,0
2086,1
2087,3
2088,3
2089,4
2090,4
2091,0
2092,4
2093,3
2094,1
2095,2
2096,5
2097,2
2098,0
2099,1
2100,4
2101,4
2102,0
2103,1
2104,2
2105,2
2106,3
2107,4
2108,1
2109,3
2110,1
2111,1
2112,3
2113,3
2114,4
2115,0
2116,1
2117,4
2118,3
2119,1
2120,5
2121,0
2122,2
2123,5
2124,3
2125,4
2126,0
2127,4
2128,2
2129,4
2130,1
2131,0
2132,5
2133,2
2134,5
2135,4
2136,1
2137,0
2138,1
2139,5
2140,4
2141,4
2142,1
2143,3
2144,3
2145,4
2146,5
2147,0
2148,1
2149,2
2150,3
2151,0
2152,1
2153,4
2154,3
2155,2
2156,4
2157,3
2158,5
2159,1
2160,1
2161,5
2162,1
2163,0
2164,2
2165,5
2166,1
2167,0
2168,0
2169,4
2170,4
2171,3
2172,5
2173,3
2174,4
2175,3
2176,1
2177,3
2178,5
2179,3
2180,2
2181,3
2182,1
2183,4
2184,2
2185,2
2186,2
2187,4
2188,0
2189,4
2190,1
2191,2
2192,0
2193,1
2194,3
2195,1
2196,1
2197,0
2198,2
2199,3
2200,5
2201,5
2202,4
2203,1
2204,0
2205,3
2206,3
2207,2
2208,1
2209,3
2210,4
2211,0
2212,2
2213,3
2214,4
2215,2
2216,4
2217,2
2218,4
2219,3
2220,0
2221,3
2222,4
2223,0
2224,5
2225,0
2226,3
2227,1
2228,3
2229,0
2230,4
2231,0
2232,0
2233,5
2234,0
2235,3
2236,2
2237,2
2238,2
2239,5
2240,1
2241,3
2242,0
2243,5
2244,1
2245,3
2246,2
2247,1
2248,1
2249,2
2250,4
2251,3
2252,0
2253,2
2254,0
2255,2
2256,3
2257,4
2258,2
2259,2
2260,2
2261,2
2262,2
2263,0
2264,5
2265,5
2266,4
2267,0
2268,0
2269,4
2270,3
2271,0
2272,3
2273,0
2274,0
2275,4
2276,2
2277,0
2278,0
2279,1
2280,0
2281,0
2282,1
2283,2
2284,2
2285,4
2286,5
2287,3
2288,0
2289,3
2290,0
2291,0
2292,0
2293,2
2294,0
2295,5
2296,3
2297,5
2298,4
2299,2
2300,2
2301,0
2302,2
2303,3
2304,2
2305,1
2306,1
2307,5
2308,1
2309,1
2310,5
2311,4
2312,2
2313,1
2314,0
2315,3
2316,2
2317,4
2318,2
2319,0
2320,3
2321,3
2322,2
2323,2
2324,1
2325,1
2326,0
2327,2
2328,5
2329,1
2330,1
2331,2
2332,3
2333,3
2334,0
2335,1
2336,4
2337,2
2338,5
2339,5
2340,3
2341,3
2342,3
2343,1
2344,5
2345,2
2346,1
2347,1
2348,4
2349,2
2350,4
2351,3
2352,0
2353,4
2354,5
2355,4
2356,5
2357,5
2358,5
2359,2
2360,2
2361,2
2362,4
2363,2
2364,0
2365,1
2366,2
2367,1
2368,1
2369,0
2370,1
2371,4
2372,5
2373,0
2374,0
2375,1
2376,2
2377,0
2378,3
2379,4
2380,2
2381,0
2382,0
2383,2
2384,3
2385,3
2386,3
2387,4
2388,1
2389,0
2390,0
2391,0
2392,4
2393,0
2394,4
2395,1
2396,5
2397,1
2398,5
2399,0
2400,4
2401,0
2402,5
2403,2
2404,2
2405,3
2406,1
2407,2
2408,5
2409,2
2410,1
2411,1
2412,1
2413,0
2414,0
2415,0
2416,3
2417,0
2418,2
2419,3
2420,4
2421,1
2422,1
2423,1
2424,3
2425,0
2426,1
2427,4
2428,0
2429,0
2430,4
2431,2
2432,4
2433,3
2434,1
2435,4
2436,5
2437,1
2438,1
2439,4
2440,2
2441,4
2442,0
2443,0
2444,0
2445,0
2446,0
2447,2
2448,5
2449,0
2450,3
2451,2
2452,3
2453,1
2454,1
2455,4
2456,5
2457,1
2458,0
2459,2
2460,1
2461,2
2462,1
2463,1
2464,4
2465,5
2466,4
2467,2
2468,1
2469,4
2470,5
2471,4
2472,5
2473,2
2474,2
2475,0
2476,1
2477,2
2478,5
2479,0
2480,4
2481,2
2482,1
2483,5
2484,0
2485,1
2486,3
2487,4
2488,0
2489,1
2490,0
2491,4
2492,2
2493,1
2494,2
2495,0
2496,4
2497,5
2498,1
2499,3
2500,3
2501,5
2502,0
2503,0
2504,0
2505,4
2506,0
2507,4
2508,4
2509,5
2510,2
2511,5
2512,5
2513,5
2514,1
2515,1
2516,1
2517,2
2518,1
2519,1
2520,5
2521,2
2522,1
2523,2
2524,0
2525,3
2526,1
2527,1
2528,3
2529,5
2530,1
2531,3
2532,2
2533,0
2534,2
2535,4
2536,3
2537,1
2538,1
2539,4
2540,2
2541,3
2542,0
2543,5
2544,1
2545,0
2546,3
2547,3
2548,0
2549,5
2550,1
2551,0
2552,2
2553,0
2554,5
2555,0
2556,4
2557,5
2558,5
2559,0
2560,0
2561,0
2562,1
2563,5
2564,0
2565,2
2566,4
2567,0
2568,0
2569,0
2570,0
2571,3
2572,0
2573,4
2574,5
2575,3
2576,2
2577,4
2578,1
2579,5
2580,0
2581,3
2582,3
2583,4
2584,3
2585,4
2586,1
2587,0
2588,0
2589,2
2590,1
2591,1
2592,3
2593,5
2594,1
2595,2
2596,2
2597,4
2598,0
2599,0
2600,0
2601,3
2602,0
2603,1
2604,1
2605,5
2606,3
2607,0
2608,5
2609,3
2610,1
2611,2
2612,5
2613,3
2614,5
2615,4
2616,2
2617,4
2618,3
2619,1
2620,0
2621,2
2622,4
2623,2
2624,0
2625,0
2626,2
2627,0
2628,1
2629,5
2630,3
2631,0
2632,0
2633,5
2634,1
2635,2
2636,0
2637,4
2638,3
2639,1
2640,2
2641,0
2642,4
2643,5
2644,3
2645,3
2646,1
2647,4
2648,2
2649,0
2650,2
2651,0
2652,2
2653,4
2654,3
2655,4
2656,0
2657,2
2658,5
2659,3
2660,2
2661,5
2662,1
2663,3
2664,3
2665,0
2666,0
2667,1
2668,0
2669,0
2670,3
2671,5
2672,2
2673,2
2674,1
2675,1
2676,4
2677,4
2678,3
2679,3
2680,3
2681,1
2682,0
2683,0
2684,0
2685,0
2686,2
2687,0
2688,3
2689,3
2690,0
2691,5
2692,0
2693,2
2694,1
2695,2
2696,3
2697,0
2698,1
2699,1
2700,0
2701,2
2702,5
2703,2
2704,1
2705,4
2706,1
2707,2
2708,2
2709,3
2710,1
2711,2
2712,0
2713,2
2714,3
2715,1
2716,3
2717,0
2718,3
2719,3
2720,0
2721,1
2722,2
2723,3
2724,5
2725,3
2726,4
2727,5
2728,4
2729,1
2730,3
2731,0
2732,4
2733,3
2734,4
2735,0
2736,0
2737,1
2738,4
2739,3
2740,0
2741,0
2742,2
2743,1
2744,5
2745,2
2746,4
2747,2
2748,2
2749,3
2750,0
2751,0
2752,1
2753,3
2754,2
2755,4
2756,1
2757,3
2758,2
2759,5
2760,1
2761,1
2762,5
2763,0
2764,3
2765,3
2766,1
2767,4
2768,5
2769,5
2770,2
2771,2
2772,2
2773,5
2774,5
2775,1
2776,1
2777,2
2778,0
2779,0
2780,2
2781,0
2782,0
2783,1
2784,4
2785,1
2786,0
2787,0
2788,5
2789,2
2790,0
2791,2
2792,1
2793,1
2794,1
2795,3
2796,0
2797,0
2798,4
2799,2
2800,0
2801,0
2802,1
2803,0
2804,1
2805,3
2806,3
2807,0
2808,0
2809,0
2810,2
2811,3
2812,4
2813,2
2814,3
2815,4
2816,0
2817,2
2818,1
2819,1
2820,1
2821,0
2822,2
2823,0
2824,5
2825,2
2826,2
2827,0
2828,0
2829,2
2830,1
2831,4
2832,2
2833,0
2834,1
2835,5
2836,3
2837,3
2838,1
2839,5
2840,4
2841,0
2842,1
2843,5
2844,5
2845,0
2846,1
2847,2
2848,3
2849,2
2850,3
2851,0
2852,0
2853,2
2854,4
2855,3
2856,2
2857,0
2858,1
2859,2
2860,2
2861,0
2862,0
2863,1
2864,0
2865,4
2866,3
2867,5
2868,0
2869,2
2870,2
2871,2
2872,5
2873,0
2874,1
2875,4
2876,0
2877,5
2878,0
2879,0
2880,3
2881,2
2882,0
2883,2
2884,0
2885,1
2886,1
2887,0
2888,0
2889,2
2890,3
2891,3
2892,4
2893,3
2894,3
2895,2
2896,2
2897,4
2898,4
2899,3
2900,1
2901,3
2902,5
2903,1
2904,1
2905,5
2906,1
2907,5
2908,4
2909,0
2910,4
2911,1
2912,5
2913,2
2914,4
2915,0
2916,3
2917,4
2918,3
2919,4
2920,3
2921,0
2922,0
2923,0
2924,3
2925,1
2926,0
2927,4
2928,0
2929,4
2930,0
2931,3
2932,1
2933,1
2934,1
2935,5
2936,3
2937,0
2938,5
2939,1
2940,3
2941,5
2942,4
2943,4
2944,0
2945,3
2946,2
2947,2
2948,3
2949,0
2950,3
2951,0
2952,0
2953,0
2954,5
2955,1
2956,0
2957,0
2958,0
2959,2
2960,3
2961,0
2962,0
2963,1
2964,1
2965,4
2966,2
2967,3
2968,2
2969,2
2970,2
2971,0
2972,4
2973,5
2974,2
2975,2
2976,1
2977,5
2978,5
2979,5
2980,0
2981,4
2982,1
2983,2
2984,2
2985,3
2986,0
2987,2
2988,3
2989,5
2990,0
2991,2
2992,0
2993,1
2994,3
2995,5
2996,1
2997,4
