id,ans
2365,1
2371,2
2375,1
2381,0
2385,5
2391,0
2395,1
2401,4
2405,3
2411,0
2415,0
2421,0
2425,0
2431,0
2435,4
2441,4
2445,0
2451,2
2455,4
2461,1
2465,4
2471,4
2475,0
2481,2
2485,1
2491,4
2495,4
2501,0
2511,0
2521,0
2531,3
2541,3
2551,0
2561,1
2571,1
2581,3
2591,1
2601,3
2611,3
2621,2
2631,1
2641,1
2651,0
2661,3
2671,0
2681,2
2691,2
2701,0
2711,3
2721,1
2731,1
2741,0
2751,0
2761,0
2771,2
2781,4
2791,0
2801,2
2811,3
2821,0
2831,4
2841,1
2851,0
2861,0
2871,1
2881,0
2891,0
2901,1
2911,1
2921,0
2931,0
2941,2
2951,0
2961,1
2971,0
2981,4
2991,4
3001,4
3005,1
3011,4
3015,3
3021,1
3025,0
3031,0
3035,1
3041,0
3045,0
3051,2
3055,1
3061,0
3065,4
3071,3
3075,4
3081,3
3085,0
3091,1
3095,3
3101,0
3105,5
3111,1
3115,1
3121,0
3125,0
3131,4
3135,2
3141,0
3145,0
3151,0
3155,4
3161,2
3165,1
3171,0
3175,2
3181,1
3185,0
3191,2
3195,4
3201,4
3205,4
3211,1
3215,0
3221,2
3225,5
3231,0
3235,0
3241,3
3245,0
3251,0
3255,4
3261,0
3265,5
3271,4
3275,2
3281,4
3285,5
3291,0
3295,4
3301,3
3305,4
3311,0
3315,0
3321,0
3325,4
3331,1
3335,5
3341,5
3345,5
3351,0
3355,1
3361,3
3365,4
3371,5
3375,2
3381,0
3385,2
3391,0
3395,3
3401,0
3405,0
3411,1
3415,4
3421,0
3425,3
3431,0
3435,0
3441,0
3445,2
3451,0
3455,0
3461,1
3465,4
3471,0
3475,3
3481,5
3485,5
3491,0
3495,3
3501,2
3505,0
3511,0
3515,2
3521,3
3525,2
3531,3
3535,2
3541,0
3545,2
3551,3
3555,0
3561,1
3565,1
3571,3
3575,3
3581,3
3585,0
3591,0
3595,4
3601,2
3605,5
3611,4
3615,4
3621,0
3625,5
3631,4
3635,3
3641,0
3645,5
3651,2
3655,5
3661,0
3665,0
3671,0
3675,1
3681,0
3685,0
3691,4
3695,3
3701,1
3705,5
3711,2
3715,3
3721,1
3725,1
3731,5
3735,1
3741,2
3745,5
3751,0
3755,4
3761,1
3765,3
3771,3
3775,5
3781,4
3785,0
3791,2
3795,4
3801,4
3805,0
3811,4
3815,3
3821,3
3825,0
3831,3
3835,1
3841,1
3845,4
3851,0
3855,0
3861,0
3865,4
3871,3
3875,5
3881,4
3885,2
3891,1
3895,0
3901,4
3905,4
3911,0
3915,0
3921,0
3925,0
3931,3
3935,0
3941,3
3945,3
3951,0
3955,0
3961,0
3965,2
3971,4
3975,3
3981,3
3985,5
3991,2
3995,5
4001,4
4005,0
4011,3
4015,5
4021,3
4025,4
4031,2
4035,4
4041,0
4045,3
4051,3
4055,5
4061,2
4065,3
4071,1
4075,2
4081,2
4085,4
4091,3
4095,4
4101,0
4105,0
4111,2
4115,3
4121,3
4125,4
4131,4
4135,2
4141,5
4145,0
4151,1
4155,3
4161,0
4165,2
4171,0
4175,0
4181,0
4185,0
4191,0
4195,0
4201,5
4205,5
4211,2
4215,3
4221,0
4225,5
4231,0
4235,1
4241,2
4245,2
4251,0
4255,2
4261,2
4265,2
4271,0
4275,5
4281,0
4285,2
4291,0
4295,1
4301,0
4305,1
4311,0
4315,3
4321,5
4325,0
4331,2
4335,1
4341,0
4345,0
4351,0
4355,0
4361,0
4365,1
4371,0
4375,3
4381,0
4385,4
4391,0
4395,4
4401,3
4405,3
4411,2
4415,2
4421,1
4425,2
4431,3
4435,5
4441,0
4445,2
4451,2
4455,4
4461,0
4465,2
4471,4
4475,5
4481,0
4485,5
4491,1
4495,2
4501,1
4511,0
4521,3
4531,3
4541,4
4551,0
4561,0
4571,2
4581,0
4591,0
4601,5
4611,3
4621,2
4631,4
4641,2
4651,0
4661,4
4671,0
4681,1
4691,2
4701,2
4711,2
4721,2
4731,0
4741,0
4751,0
4761,0
4771,1
4781,5
4791,0
4801,5
4811,2
4821,0
4831,2
4841,5
4851,0
4861,0
4871,1
4881,1
4891,11
4901,1
4911,0
4921,2
4931,5
4941,1
4951,0
4961,0
4971,0
4981,0
4991,4
5001,3
5011,0
5021,5
5031,0
5041,0
5051,3
